Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
Site,,,,,,                ,,,,,,,
Date,Time,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment
11/03/2011,18.00,0.0,,2,,0.4,,2,,,,,
11/03/2011,19.00,0.2,,2,,0.5,,2,,,,,
11/03/2011,20.00,0.3,,2,,0.6,,2,,,,,
11/03/2011,21.00,-0.1,,2,,0.9,,2,,,,,
11/03/2011,22.00,-0.2,,2,,1.0,,2,,,,,
11/03/2011,23.00,-0.2,,2,,0.2,,2,,,,,
12/03/2011,0.00,-0.1,-0.2,2,,0.5,0.2,2,,,#DIV/0!,,
12/03/2011,1.00,-0.2,,2,,0.5,,2,,,,,
12/03/2011,2.00,-0.1,,2,,0.5,,2,,,,,
12/03/2011,3.00,-0.2,,2,,0.3,,2,,,,,
12/03/2011,4.00,-0.1,,2,,0.3,,2,,,,,
12/03/2011,5.00,-0.2,,2,,0.3,,2,,,,,
12/03/2011,6.00,0.0,,2,,0.3,,2,,,,,
12/03/2011,7.00,0.0,,2,,0.6,,2,,,,,
12/03/2011,8.00,-0.1,,2,,0.5,,2,,,,,
12/03/2011,9.00,0.1,,2,,0.2,,2,,,,,
12/03/2011,10.00,-0.1,,2,,0.4,,2,,,,,
12/03/2011,11.00,-0.1,,2,,0.7,,2,,,,,
12/03/2011,12.00,-0.1,,2,,0.4,,2,,,,,
12/03/2011,13.00,-0.1,,2,,0.5,,2,,,,,
12/03/2011,14.00,-0.2,,2,,0.7,,2,,,,,
12/03/2011,15.00,-0.2,,2,,0.5,,2,,,,,
12/03/2011,16.00,-0.1,,2,,0.5,,2,,,,,
12/03/2011,17.00,-0.1,,2,,0.1,,2,,,,,
12/03/2011,18.00,0.0,,2,,0.2,,2,,,,,
12/03/2011,19.00,0.0,,2,,0.5,,2,,,,,
12/03/2011,20.00,-0.1,,2,,0.5,,2,,,,,
12/03/2011,21.00,-0.2,,2,,0.4,,2,,,,,
12/03/2011,22.00,-0.3,,2,,0.3,,2,,,,,
12/03/2011,23.00,-0.3,,2,,0.4,,2,,,,,
13/03/2011,0.00,-0.3,-0.1,2,,0.3,0.4,2,,,#DIV/0!,,
13/03/2011,1.00,-0.2,,2,,0.2,,2,,,,,
13/03/2011,2.00,-0.3,,2,,0.0,,2,,,,,
13/03/2011,3.00,-0.4,,2,,0.2,,2,,,,,
13/03/2011,4.00,-0.3,,2,,0.3,,2,,,,,
13/03/2011,5.00,-0.3,,2,,0.2,,2,,,,,
13/03/2011,6.00,-0.2,,2,,0.3,,2,,,,,
13/03/2011,7.00,-0.3,,2,,0.1,,2,,,,,
13/03/2011,8.00,-0.3,,2,,0.1,,2,,,,,
13/03/2011,9.00,-0.2,,2,,0.3,,2,,,,,
13/03/2011,10.00,-0.3,,2,,0.2,,2,,,,,
13/03/2011,11.00,-0.1,,2,,0.2,,2,,,,,
13/03/2011,12.00,-0.3,,2,,0.3,,2,,,,,
13/03/2011,13.00,-0.2,,2,,0.2,,2,,,,,
13/03/2011,14.00,-0.1,,2,,0.2,,2,,,,,
13/03/2011,15.00,0.2,,2,,0.4,,2,,,,,
13/03/2011,16.00,0.0,,2,,0.3,,2,,,,,
13/03/2011,17.00,-0.1,,2,,0.4,,2,,,,,
13/03/2011,18.00,-0.1,,2,,0.4,,2,,,,,
13/03/2011,19.00,-0.2,,2,,0.3,,2,,,,,
13/03/2011,20.00,-0.4,,2,,0.4,,2,,,,,
13/03/2011,21.00,-0.2,,2,,0.3,,2,,,,,
13/03/2011,22.00,-0.3,,2,,0.4,,2,,,,,
13/03/2011,23.00,-0.2,,2,,0.3,,2,,,,,
14/03/2011,0.00,-0.2,-0.2,2,,0.2,0.3,2,,,#DIV/0!,,
14/03/2011,1.00,-0.2,,2,,0.5,,2,,,,,
14/03/2011,2.00,-0.2,,2,,0.4,,2,,,,,
14/03/2011,3.00,-0.4,,2,,0.3,,2,,,,,
14/03/2011,4.00,0.7,,2,,0.6,,2,,,,,
14/03/2011,5.00,2.1,,2,,0.3,,2,,,,,
14/03/2011,6.00,1.7,,2,,0.3,,2,,,,,
14/03/2011,7.00,0.6,,2,,1.6,,2,,,,,
14/03/2011,8.00,0.3,,2,,2.2,,2,,,,,
14/03/2011,9.00,0.1,,2,,1.5,,2,,,,,
14/03/2011,10.00,0.3,,2,,0.8,,2,,,,,
14/03/2011,11.00,0.3,,2,,0.5,,2,,,,,
14/03/2011,12.00,0.4,,2,,0.6,,2,,,,,
14/03/2011,13.00,0.6,,2,,0.5,,2,,,,,
14/03/2011,14.00,0.5,,2,,0.5,,2,,,,,
14/03/2011,15.00,0.3,,2,,0.5,,2,,,,,
14/03/2011,16.00,0.0,,2,,0.6,,2,,,,,
14/03/2011,17.00,-0.1,,2,,0.6,,2,,,,,
14/03/2011,18.00,-0.1,,2,,0.7,,2,,,,,
14/03/2011,19.00,-0.1,,2,,0.6,,2,,,,,
14/03/2011,20.00,0.0,,2,,0.6,,2,,,,,
14/03/2011,21.00,0.1,,2,,0.7,,2,,,,,
14/03/2011,22.00,0.0,,2,,0.7,,2,,,,,
14/03/2011,23.00,0.0,,2,,0.9,,2,,,,,
15/03/2011,0.00,-0.1,0.3,2,,0.8,0.7,2,,,#DIV/0!,,
15/03/2011,1.00,-0.1,,2,,0.5,,2,,,,,
15/03/2011,2.00,-0.1,,2,,0.4,,2,,,,,
15/03/2011,3.00,-0.2,,2,,0.6,,2,,,,,
15/03/2011,4.00,-0.1,,2,,0.6,,2,,,,,
15/03/2011,5.00,0.2,,2,,0.6,,2,,,,,
15/03/2011,6.00,0.6,,2,,0.5,,2,,,,,
15/03/2011,7.00,0.2,,2,,0.6,,2,,,,,
15/03/2011,8.00,0.2,,2,,0.9,,2,,,,,
15/03/2011,9.00,0.1,,2,,1.0,,2,,,,,
15/03/2011,10.00,0.1,,2,,Service,,6,,,,,
15/03/2011,11.00,0.2,,2,,Service,,6,,,,,
15/03/2011,12.00,0.2,,2,,Service,,6,,,,,
15/03/2011,13.00,0.5,,2,,Service,,6,,,,,
15/03/2011,14.00,0.3,,2,,Service,,6,,,,,
15/03/2011,15.00,0.6,,2,,Service,,6,,,,,
15/03/2011,16.00,0.5,,2,,Service,,6,,,,,
15/03/2011,17.00,0.0,,2,,0.8,,2,,,,,
15/03/2011,18.00,0.1,,2,,0.3,,2,,,,,
15/03/2011,19.00,0.5,,2,,0.4,,2,,,,,
15/03/2011,20.00,2.0,,2,,0.2,,2,,,,,
15/03/2011,21.00,2.6,,2,,0.9,,2,,,,,
15/03/2011,22.00,2.6,,2,,1.5,,2,,,,,
15/03/2011,23.00,3.0,,2,,3.0,,2,,,,,
16/03/2011,0.00,2.6,0.6,2,,3.0,0.8,2,,,#DIV/0!,,
16/03/2011,1.00,2.4,,2,,3.2,,2,,,,,
16/03/2011,2.00,2.4,,2,,4.3,,2,,,,,
16/03/2011,3.00,1.4,,2,,4.1,,2,,,,,
16/03/2011,4.00,1.0,,2,,3.4,,2,,,,,
16/03/2011,5.00,2.6,,2,,2.5,,2,,,,,
16/03/2011,6.00,4.2,,2,,2.2,,2,,,,,
16/03/2011,7.00,3.0,,2,,3.9,,2,,,,,
16/03/2011,8.00,1.6,,2,,5.5,,2,,,,,
16/03/2011,9.00,cal,,0,,3.6,,2,,,,,
16/03/2011,10.00,cal,,0,,1.6,,2,,,,,
16/03/2011,11.00,cal,,0,,0.2,,2,,,,,
16/03/2011,12.00,1.5,,2,,0.2,,2,,,,,
16/03/2011,13.00,1.4,,2,,0.3,,2,,,,,
16/03/2011,14.00,1.9,,2,,0.0,,2,,,,,
16/03/2011,15.00,6.3,,2,,0.0,,2,,,,,
16/03/2011,16.00,3.6,,2,,0.0,,2,,,,,
16/03/2011,17.00,0.0,,2,,0.0,,2,,,,,
16/03/2011,18.00,-0.2,,2,,0.0,,2,,,,,
16/03/2011,19.00,-0.3,,2,,0.0,,2,,,,,
16/03/2011,20.00,1.3,,2,,0.0,,2,,,,,
16/03/2011,21.00,1.4,,2,,0.0,,2,,,,,
16/03/2011,22.00,0.2,,2,,0.9,,2,,,,,
16/03/2011,23.00,0.0,,2,,2.8,,2,,,,,
17/03/2011,0.00,0.3,1.8,2,,0.6,1.7,2,,,#DIV/0!,,
17/03/2011,1.00,0.9,,2,,0.1,,2,,,,,
17/03/2011,2.00,0.7,,2,,-0.1,,2,,,,,
17/03/2011,3.00,-0.1,,2,,0.1,,2,,,,,
17/03/2011,4.00,-0.3,,2,,0.7,,2,,,,,
17/03/2011,5.00,-0.4,,2,,0.6,,2,,,,,
17/03/2011,6.00,-0.4,,2,,0.0,,2,,,,,
17/03/2011,7.00,-0.1,,2,,0.0,,2,,,,,
17/03/2011,8.00,-0.5,,2,,0.0,,2,,,,,
17/03/2011,9.00,-0.3,,2,,0.0,,2,,,,,
17/03/2011,10.00,0.6,,3,,0.0,,2,,,,,
17/03/2011,11.00,1.5,,2,,0.0,,2,,,,,
17/03/2011,12.00,1.3,,2,,0.0,,2,,,,,
17/03/2011,13.00,1.0,,2,,0.0,,2,,,,,
17/03/2011,14.00,1.0,,2,,0.0,,2,,,,,
17/03/2011,15.00,1.1,,2,,0.0,,2,,,,,
17/03/2011,16.00,0.7,,2,,0.0,,2,,,,,
17/03/2011,17.00,0.4,,2,,0.0,,2,,,,,
17/03/2011,18.00,0.2,,2,,0.0,,2,,,,,
17/03/2011,19.00,0.4,,2,,0.0,,2,,,,,
17/03/2011,20.00,0.7,,2,,0.0,,2,,,,,
17/03/2011,21.00,1.2,,2,,0.0,,2,,,,,
17/03/2011,22.00,1.0,,2,,0.0,,2,,,,,
17/03/2011,23.00,0.2,,2,,0.1,,2,,,,,
18/03/2011,0.00,0.4,0.5,2,,0.0,0.1,2,,,#DIV/0!,,
18/03/2011,1.00,0.9,,2,,1.2,,2,,,,,
18/03/2011,2.00,0.4,,2,,0.9,,2,,,,,
18/03/2011,3.00,0.6,,2,,0.1,,2,,,,,
18/03/2011,4.00,1.1,,2,,0.2,,2,,,,,
18/03/2011,5.00,0.5,,2,,0.3,,2,,,,,
18/03/2011,6.00,1.7,,2,,1.9,,2,,,,,
18/03/2011,7.00,0.9,,2,,2.6,,2,,,,,
18/03/2011,8.00,0.4,,2,,1.6,,2,,,,,
18/03/2011,9.00,0.2,,2,,1.9,,2,,,,,
18/03/2011,10.00,1.0,,2,,0.5,,2,,,,,
18/03/2011,11.00,1.2,,2,,0.1,,2,,,,,
18/03/2011,12.00,1.2,,2,,0.0,,2,,,,,
18/03/2011,13.00,1.2,,2,,0.0,,2,,,,,
18/03/2011,14.00,1.3,,2,,0.0,,2,,,,,
18/03/2011,15.00,1.1,,2,,0.0,,2,,,,,
18/03/2011,16.00,0.9,,2,,0.0,,2,,,,,
18/03/2011,17.00,0.4,,2,,0.0,,2,,,,,
18/03/2011,18.00,-0.3,,2,,0.1,,2,,,,,
18/03/2011,19.00,-0.2,,2,,0.1,,2,,,,,
18/03/2011,20.00,-0.3,,2,,0.0,,2,,,,,
18/03/2011,21.00,-0.4,,2,,0.0,,2,,,,,
18/03/2011,22.00,0.1,,2,,0.0,,2,,,,,
18/03/2011,23.00,-0.2,,2,,0.0,,2,,,,,
19/03/2011,0.00,-0.4,0.6,2,,0.0,0.5,2,,,#DIV/0!,,
19/03/2011,1.00,-0.5,,2,,0.3,,2,,,,,
19/03/2011,2.00,-0.5,,2,,0.0,,2,,,,,
19/03/2011,3.00,-0.6,,3,,0.0,,2,,,,,
19/03/2011,4.00,-0.4,,2,,0.4,,2,,,,,
19/03/2011,5.00,0.0,,2,,0.1,,2,,,,,
19/03/2011,6.00,0.2,,2,,0.0,,2,,,,,
19/03/2011,7.00,-0.1,,2,,0.1,,2,,,,,
19/03/2011,8.00,-0.1,,2,,0.5,,2,,,,,
19/03/2011,9.00,0.4,,2,,0.8,,2,,,,,
19/03/2011,10.00,0.7,,2,,0.3,,2,,,,,
19/03/2011,11.00,0.9,,2,,0.1,,2,,,,,
19/03/2011,12.00,0.7,,2,,0.0,,2,,,,,
19/03/2011,13.00,0.5,,2,,0.0,,2,,,,,
19/03/2011,14.00,0.4,,2,,0.0,,2,,,,,
19/03/2011,15.00,0.2,,2,,0.0,,2,,,,,
19/03/2011,16.00,-0.1,,2,,0.0,,2,,,,,
19/03/2011,17.00,-0.3,,2,,0.0,,2,,,,,
19/03/2011,18.00,-0.4,,2,,0.0,,2,,,,,
19/03/2011,19.00,-0.4,,2,,0.0,,2,,,,,
19/03/2011,20.00,-0.4,,2,,0.2,,2,,,,,
19/03/2011,21.00,-0.4,,2,,0.0,,2,,,,,
19/03/2011,22.00,-0.4,,2,,0.0,,2,,,,,
19/03/2011,23.00,-0.4,,2,,0.0,,2,,,,,
20/03/2011,0.00,-0.4,0.0,2,,0.1,0.1,2,,,#DIV/0!,,
20/03/2011,1.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,2.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,3.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,4.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,5.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,6.00,-0.1,,2,,0.0,,2,,,,,
20/03/2011,7.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,8.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,9.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,10.00,-0.3,,2,,0.1,,2,,,,,
20/03/2011,11.00,-0.3,,2,,0.0,,2,,,,,
20/03/2011,12.00,-0.2,,2,,0.0,,2,,,,,
20/03/2011,13.00,-0.2,,2,,0.0,,2,,,,,
20/03/2011,14.00,-0.4,,2,,0.0,,2,,,,,
20/03/2011,15.00,-0.1,,2,,0.0,,2,,,,,
20/03/2011,16.00,-0.1,,2,,0.0,,2,,,,,
20/03/2011,17.00,-0.1,,2,,0.0,,2,,,,,
20/03/2011,18.00,-0.1,,2,,0.0,,2,,,,,
20/03/2011,19.00,0.3,,2,,0.0,,2,,,,,
20/03/2011,20.00,0.2,,2,,0.0,,2,,,,,
20/03/2011,21.00,0.2,,2,,0.0,,2,,,,,
20/03/2011,22.00,-0.1,,2,,0.1,,2,,,,,
20/03/2011,23.00,-0.4,,2,,0.0,,2,,,,,
21/03/2011,0.00,-0.3,-0.2,2,,0.0,0.0,2,,,#DIV/0!,,
21/03/2011,1.00,-0.4,,2,,0.0,,2,,,,,
21/03/2011,2.00,-0.4,,2,,0.0,,2,,,,,
21/03/2011,3.00,-0.4,,2,,0.0,,2,,,,,
21/03/2011,4.00,0.1,,2,,0.0,,2,,,,,
21/03/2011,5.00,0.1,,2,,0.0,,2,,,,,
21/03/2011,6.00,0.2,,2,,0.0,,2,,,,,
21/03/2011,7.00,0.1,,2,,0.1,,2,,,,,
21/03/2011,8.00,-0.1,,2,,0.0,,2,,,,,
21/03/2011,9.00,0.0,,2,,0.2,,2,,,,,
21/03/2011,10.00,0.1,,2,,0.1,,2,,,,,
21/03/2011,11.00,0.3,,2,,0.0,,2,,,,,
21/03/2011,12.00,0.4,,2,,0.0,,2,,,,,
21/03/2011,13.00,0.4,,2,,0.0,,2,,,,,
21/03/2011,14.00,0.2,,2,,0.0,,2,,,,,
21/03/2011,15.00,0.2,,2,,0.0,,2,,,,,
21/03/2011,16.00,0.0,,2,,0.0,,2,,,,,
21/03/2011,17.00,0.2,,2,,0.0,,2,,,,,
21/03/2011,18.00,-0.1,,2,,0.0,,2,,,,,
21/03/2011,19.00,0.1,,2,,0.0,,2,,,,,
21/03/2011,20.00,-0.2,,2,,0.0,,2,,,,,
21/03/2011,21.00,-0.2,,2,,0.0,,2,,,,,
21/03/2011,22.00,-0.3,,2,,0.0,,2,,,,,
21/03/2011,23.00,-0.3,,2,,0.0,,2,,,,,
22/03/2011,0.00,-0.4,0.0,2,,0.0,0.0,2,,,#DIV/0!,,
22/03/2011,1.00,-0.5,,2,,0.0,,2,,,,,
22/03/2011,2.00,-0.5,,2,,0.0,,2,,,,,
22/03/2011,3.00,-0.1,,2,,0.0,,2,,,,,
22/03/2011,4.00,-0.1,,2,,0.0,,2,,,,,
22/03/2011,5.00,0.2,,2,,0.0,,2,,,,,
22/03/2011,6.00,1.0,,2,,0.0,,2,,,,,
22/03/2011,7.00,0.2,,2,,0.5,,2,,,,,
22/03/2011,8.00,0.0,,2,,1.1,,2,,,,,
22/03/2011,9.00,-0.1,,2,,0.5,,2,,,,,
22/03/2011,10.00,0.0,,2,,0.0,,2,,,,,
22/03/2011,11.00,0.1,,2,,0.0,,2,,,,,
22/03/2011,12.00,1.3,,2,,0.1,,2,,,,,
22/03/2011,13.00,2.1,,2,,0.0,,2,,,,,
22/03/2011,14.00,4.1,,2,,0.0,,2,,,,,
22/03/2011,15.00,1.4,,2,,0.1,,2,,,,,
22/03/2011,16.00,1.0,,2,,0.0,,2,,,,,
22/03/2011,17.00,1.1,,2,,0.0,,2,,,,,
22/03/2011,18.00,1.0,,2,,0.4,,2,,,,,
22/03/2011,19.00,0.8,,2,,1.3,,2,,,,,
22/03/2011,20.00,0.7,,2,,0.9,,2,,,,,
22/03/2011,21.00,1.5,,2,,1.1,,2,,,,,
22/03/2011,22.00,1.8,,2,,1.1,,2,,,,,
22/03/2011,23.00,2.5,,2,,1.2,,2,,,,,
23/03/2011,0.00,0.5,0.8,2,,3.1,0.3,2,,,#DIV/0!,,
23/03/2011,1.00,0.6,,2,,3.4,,2,,,,,
23/03/2011,2.00,0.4,,2,,2.8,,2,,,,,
23/03/2011,3.00,0.3,,2,,2.8,,2,,,,,
23/03/2011,4.00,0.7,,2,,2.1,,2,,,,,
23/03/2011,5.00,1.7,,2,,1.9,,2,,,,,
23/03/2011,6.00,2.6,,2,,2.8,,2,,,,,
23/03/2011,7.00,2.9,,2,,4.0,,2,,,,,
23/03/2011,8.00,2.1,,2,,4.5,,2,,,,,
23/03/2011,9.00,2.1,,2,,2.7,,2,,,,,
23/03/2011,10.00,1.7,,2,,2.1,,2,,,,,
23/03/2011,11.00,2.1,,2,,0.9,,2,,,,,
23/03/2011,12.00,3.9,,2,,0.8,,2,,,,,
23/03/2011,13.00,2.7,,2,,0.5,,2,,,,,
23/03/2011,14.00,3.8,,2,,0.3,,2,,,,,
23/03/2011,15.00,4.6,,2,,0.5,,2,,,,,
23/03/2011,16.00,5.9,,2,,0.7,,2,,,,,
23/03/2011,17.00,1.5,,2,,0.9,,2,,,,,
23/03/2011,18.00,0.3,,2,,0.9,,2,,,,,
23/03/2011,19.00,0.5,,2,,1.3,,2,,,,,
23/03/2011,20.00,0.1,,2,,1.2,,2,,,,,
23/03/2011,21.00,0.2,,2,,1.3,,2,,,,,
23/03/2011,22.00,0.9,,2,,1.3,,2,,,,,
23/03/2011,23.00,1.4,,2,,1.1,,2,,,,,
24/03/2011,0.00,1.0,1.8,2,,1.7,1.8,2,,,#DIV/0!,,
24/03/2011,1.00,0.8,,2,,3.1,,2,,,,,
24/03/2011,2.00,0.6,,2,,3.9,,2,,,,,
24/03/2011,3.00,0.5,,2,,3.1,,2,,,,,
24/03/2011,4.00,1.0,,2,,2.9,,2,,,,,
24/03/2011,5.00,2.3,,2,,3.2,,2,,,,,
24/03/2011,6.00,2.6,,2,,3.0,,2,,,,,
24/03/2011,7.00,0.7,,2,,4.1,,2,,,,,
24/03/2011,8.00,0.7,,2,,5.1,,2,,,,,
24/03/2011,9.00,1.0,,2,,1.5,,2,,,,,
24/03/2011,10.00,0.8,,2,,1.0,,2,,,,,
24/03/2011,11.00,1.6,,2,,0.2,,2,,,,,
24/03/2011,12.00,3.0,,2,,0.4,,2,,,,,
24/03/2011,13.00,2.2,,2,,0.4,,2,,,,,
24/03/2011,14.00,3.2,,2,,0.5,,2,,,,,
24/03/2011,15.00,6.9,,2,,0.3,,2,,,,,
24/03/2011,16.00,2.4,,2,,0.3,,2,,,,,
24/03/2011,17.00,0.5,,2,,0.5,,2,,,,,
24/03/2011,18.00,-0.2,,2,,0.6,,2,,,,,
24/03/2011,19.00,0.1,,2,,0.6,,2,,,,,
24/03/2011,20.00,0.0,,2,,0.6,,2,,,,,
24/03/2011,21.00,0.1,,2,,0.6,,2,,,,,
24/03/2011,22.00,0.2,,2,,0.2,,2,,,,,
24/03/2011,23.00,-0.1,,2,,0.6,,2,,,,,
25/03/2011,0.00,-0.4,1.3,2,,0.9,1.6,2,,,#DIV/0!,,
25/03/2011,1.00,-0.4,,2,,0.2,,2,,,,,
25/03/2011,2.00,-0.7,,3,,0.1,,2,,,,,
25/03/2011,3.00,-0.4,,2,,0.0,,2,,,,,
25/03/2011,4.00,-0.6,,3,,0.1,,2,,,,,
25/03/2011,5.00,-0.4,,2,,0.2,,2,,,,,
25/03/2011,6.00,-0.1,,2,,0.3,,2,,,,,
25/03/2011,7.00,-0.2,,2,,0.3,,2,,,,,
25/03/2011,8.00,-0.2,,2,,0.1,,2,,,,,
25/03/2011,9.00,-0.3,,2,,0.1,,2,,,,,
25/03/2011,10.00,-0.3,,2,,0.0,,2,,,,,
25/03/2011,11.00,0.1,,2,,0.0,,2,,,,,
25/03/2011,12.00,0.2,,2,,0.2,,2,,,,,
25/03/2011,13.00,0.1,,2,,0.2,,2,,,,,
25/03/2011,14.00,0.4,,2,,0.1,,2,,,,,
25/03/2011,15.00,0.9,,2,,0.0,,2,,,,,
25/03/2011,16.00,0.5,,2,,0.1,,2,,,,,
25/03/2011,17.00,-0.1,,2,,0.0,,2,,,,,
25/03/2011,18.00,-0.4,,2,,0.4,,2,,,,,
25/03/2011,19.00,-0.3,,2,,0.3,,2,,,,,
25/03/2011,20.00,-0.4,,2,,0.1,,2,,,,,
25/03/2011,21.00,-0.4,,2,,0.1,,2,,,,,
25/03/2011,22.00,-0.5,,2,,0.1,,2,,,,,
25/03/2011,23.00,-0.1,,2,,0.3,,2,,,,,
26/03/2011,0.00,-0.3,-0.2,2,,0.3,0.2,2,,,#DIV/0!,,
26/03/2011,1.00,0.0,,2,,0.2,,2,,,,,
26/03/2011,2.00,-0.5,,2,,0.2,,2,,,,,
26/03/2011,3.00,-0.5,,2,,0.3,,2,,,,,
26/03/2011,4.00,-0.5,,2,,0.5,,2,,,,,
26/03/2011,5.00,0.0,,2,,1.6,,2,,,,,
26/03/2011,6.00,-0.3,,2,,0.6,,2,,,,,
26/03/2011,7.00,-0.2,,2,,0.9,,2,,,,,
26/03/2011,8.00,0.1,,2,,1.4,,2,,,,,
26/03/2011,9.00,-0.2,,2,,0.5,,2,,,,,
26/03/2011,10.00,-0.1,,2,,0.8,,2,,,,,
26/03/2011,11.00,-0.3,,2,,0.6,,2,,,,,
26/03/2011,12.00,-0.3,,2,,0.2,,2,,,,,
26/03/2011,13.00,-0.3,,2,,0.2,,2,,,,,
26/03/2011,14.00,-0.3,,2,,0.1,,2,,,,,
26/03/2011,15.00,-0.1,,2,,0.2,,2,,,,,
26/03/2011,16.00,-0.3,,2,,0.2,,2,,,,,
26/03/2011,17.00,-0.5,,2,,0.1,,2,,,,,
26/03/2011,18.00,-0.4,,2,,0.1,,2,,,,,
26/03/2011,19.00,-0.4,,2,,0.1,,2,,,,,
26/03/2011,20.00,-0.4,,2,,0.0,,2,,,,,
26/03/2011,21.00,-0.4,,2,,0.0,,2,,,,,
26/03/2011,22.00,-0.3,,2,,0.0,,2,,,,,
26/03/2011,23.00,-0.4,,2,,0.1,,2,,,,,
27/03/2011,0.00,-0.5,-0.3,2,,0.0,0.4,2,,,#DIV/0!,,
27/03/2011,1.00,no data,,0,,0.3,,2,,,,,
27/03/2011,2.00,-0.6,,3,,No data,,7,,,,,
27/03/2011,3.00,-0.4,,2,,0.3,,2,,,,,
27/03/2011,4.00,-0.6,,3,,0.4,,2,,,,,
27/03/2011,5.00,-0.5,,2,,0.2,,2,,,,,
27/03/2011,6.00,-0.6,,3,,0.3,,2,,,,,
27/03/2011,7.00,-0.5,,2,,0.2,,2,,,,,
27/03/2011,8.00,-0.4,,2,,0.2,,2,,,,,
27/03/2011,9.00,-0.3,,2,,0.0,,2,,,,,
27/03/2011,10.00,-0.2,,2,,0.1,,2,,,,,
27/03/2011,11.00,-0.3,,2,,0.1,,2,,,,,
27/03/2011,12.00,0.0,,2,,0.1,,2,,,,,
27/03/2011,13.00,0.1,,2,,0.2,,2,,,,,
27/03/2011,14.00,0.2,,2,,0.3,,2,,,,,
27/03/2011,15.00,0.8,,2,,0.2,,2,,,,,
27/03/2011,16.00,3.0,,2,,0.3,,2,,,,,
27/03/2011,17.00,3.3,,2,,0.2,,2,,,,,
27/03/2011,18.00,0.8,,2,,0.1,,2,,,,,
27/03/2011,19.00,-0.3,,2,,0.3,,2,,,,,
27/03/2011,20.00,-0.4,,2,,0.2,,2,,,,,
27/03/2011,21.00,-0.5,,2,,0.2,,2,,,,,
27/03/2011,22.00,-0.5,,2,,0.4,,2,,,,,
27/03/2011,23.00,-0.4,,2,,0.3,,2,,,,,
28/03/2011,0.00,-0.3,0.0,2,,0.1,0.2,2,,,#DIV/0!,,
28/03/2011,1.00,-0.1,,2,,0.2,,2,,,,,
28/03/2011,2.00,-0.4,,2,,0.5,,2,,,,,
28/03/2011,3.00,-0.2,,2,,0.9,,2,,,,,
28/03/2011,4.00,0.1,,2,,1.4,,2,,,,,
28/03/2011,5.00,1.9,,2,,0.8,,2,,,,,
28/03/2011,6.00,1.7,,2,,0.4,,2,,,,,
28/03/2011,7.00,2.1,,2,,1.8,,2,,,,,
28/03/2011,8.00,1.7,,2,,2.2,,2,,,,,
28/03/2011,9.00,0.7,,2,,3.7,,2,,,,,
28/03/2011,10.00,0.9,,2,,2.3,,2,,,,,
28/03/2011,11.00,1.1,,2,,0.7,,2,,,,,
28/03/2011,12.00,1.2,,2,,0.2,,2,,,,,
28/03/2011,13.00,1.1,,2,,0.4,,2,,,,,
28/03/2011,14.00,0.7,,2,,0.4,,2,,,,,
28/03/2011,15.00,1.0,,2,,0.4,,2,,,,,
28/03/2011,16.00,1.7,,2,,0.3,,2,,,,,
28/03/2011,17.00,0.6,,2,,0.4,,2,,,,,
28/03/2011,18.00,-0.1,,2,,0.4,,2,,,,,
28/03/2011,19.00,-0.4,,2,,0.2,,2,,,,,
28/03/2011,20.00,-0.4,,2,,0.3,,2,,,,,
28/03/2011,21.00,-0.4,,2,,0.0,,2,,,,,
28/03/2011,22.00,-0.4,,2,,0.3,,2,,,,,
28/03/2011,23.00,-0.4,,2,,0.5,,2,,,,,
29/03/2011,0.00,-0.3,0.6,2,,0.3,0.8,2,,,#DIV/0!,,
29/03/2011,1.00,-0.4,,2,,0.4,,2,,,,,
29/03/2011,2.00,-0.4,,2,,0.3,,2,,,,,
29/03/2011,3.00,-0.4,,2,,0.1,,2,,,,,
29/03/2011,4.00,-0.3,,2,,0.1,,2,,,,,
29/03/2011,5.00,-0.3,,2,,0.1,,2,,,,,
29/03/2011,6.00,0.0,,2,,0.1,,2,,,,,
29/03/2011,7.00,0.0,,2,,0.4,,2,,,,,
29/03/2011,8.00,0.0,,2,,0.5,,2,,,,,
29/03/2011,9.00,0.2,,2,,0.6,,2,,,,,
29/03/2011,10.00,0.2,,2,,0.6,,2,,,,,
29/03/2011,11.00,0.3,,2,,0.8,,2,,,,,
